id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1125101809532571655,Sun May 05 18:15:49 +0000 2019,Dcoronata,would you permit someone else to do the math for us how about scientific american 450ppm which we will hit in roughly years at current rates of change,"@Sanity1013 @AtomsksSanakan @flyonthewall182 @IngersolRobert @DawnTJ90 @Greg49039425 @SylviaD32911201 @fagandr1 @AngRod6 @dan613 @FireFox_XB9R @sueytonius @TWTThisIsNow @MLBinWA @SteveSGoddard @tan123 @ChrisMartzWX @DougBookwriter2 @RoyPentland @bigskyrad @milneorchid @craigthomler @bfolson18 @NJSnowFan @JohnPalkovic @priscian @TADinKaty @PlanetLuvie @AltUS_ARC @Boi_dBoi_d @GoldArcticFox @peter_vanwychen @GeraldKutney @ClimateRealists @Robin_Hagues @BradSchrag @Forthwithtx @DrMarkImisides @david_hanselman @amidgley @miked194765 @RenatusVoltaire @Paganliam @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon @DanielMcDonald4 @ILuvCO2 Would you permit someone else to do the math for us?
How about Scientific American?
450PPM, which we will hit in roughly  6-12 years at current rates of change.
https://t.co/p6dnTTefvT",6,1,272,-0.03333333333333333,0.26666666666666666,,"Yonkers, NY"
1125101610168750080,Sun May 05 18:15:01 +0000 2019,SteveSGoddard,toto continues his global warming research this morning in new mexico,Toto continues his global warming research this morning in New Mexico https://t.co/0yeQE2kWX2,58,6,32919,0.06818181818181818,0.22727272727272727,,Colorado
1125100409318715392,Sun May 05 18:10:15 +0000 2019,lbergkamp,do not tell anyone but we just had two years of recordbreaking global cooling,"“Don't Tell Anyone, But We Just Had Two Years Of Record-Breaking Global Cooling” https://t.co/TaOnkmuxWz",13,10,1984,0.0,0.0,,"Brussels, Belgium"
1125099849337192449,Sun May 05 18:08:02 +0000 2019,OptaJoke,the year is the world has been destroyed by nuclear war and global warming but man united remain in sixth place inevitable,"2750 - The year is 2750, the world has been destroyed by nuclear war and global warming but Man United remain in sixth place. Inevitable.",193,57,86063,0.0,0.5,,
1125098913147641856,Sun May 05 18:04:18 +0000 2019,abbyjords,you know global warming is real when april flowers bring may showers,you know global warming is real when April flowers bring May showers ...,7,1,204,0.1,0.15000000000000002,,
1125098839717732353,Sun May 05 18:04:01 +0000 2019,YousefWg,lol global warming have not real dawgmothers nature just off the wax pen,@Manleyrn99 Lol global warming ain’t real dawg....mothers nature’s just off the wax pen,5,0,65,0.23333333333333336,0.3333333333333333,,"Columbus, OH"
1125098710957010945,Sun May 05 18:03:30 +0000 2019,Carbongate,for adults only,"FOR ADULTS ONLY
https://t.co/SmUI3cnCwg",69,47,18835,0.0,1.0,,scotland
1125097572182446085,Sun May 05 17:58:59 +0000 2019,TerliWetter,i use the term humancaused or anthropogenic climate disruption instead of climate change or global warming for a couple of different reasons the first and foremost is it is the most scientifically accurate because,"„I use the term “human-caused or anthropogenic climate disruption” instead of climate change or global warming for a couple of different reasons. The first and foremost is, it’s the most scientifically accurate because...“ https://t.co/X52Ucy9X1j",17,12,18795,0.23000000000000004,0.4133333333333334,,Planet Earth
1125097187338215424,Sun May 05 17:57:27 +0000 2019,compatimale,footprint is that and cost no the present vehicles well maintained i think are best still if their so concerned about carbon plant more trees why have not they correlated the demise of the amazon forests to the global warming,"@astlecw @mototingle ...2 footprint is that? And cost? No the present vehicles , well maintained I think are best. Still, if their so concerned about carbon, plant more trees! Why haven’t they correlated the demise of the amazon forests to the global warming?",5,0,346,0.375,0.2,,Oceanside as much as possible
1125094005224591360,Sun May 05 17:44:48 +0000 2019,mockennna,yes they sound surprised it is why we changed it from global warming to climate change does not matter what happens we can label it climate change,"Yes! They sound surprised. It’s why we changed it from global warming to climate change. Doesn’t matter what happens, we can label it climate change. https://t.co/JVjg7RWJ4E",28,4,2648,0.16666666666666666,0.43333333333333335,,
1125093199385702401,Sun May 05 17:41:36 +0000 2019,quantick,this sort of thing is why global warming may not be so bad,This sort of thing is why global warming may not be so bad. https://t.co/TcLS9AlBMH,11,0,50355,-0.3499999999999999,0.3333333333333333,,
1125090936776790019,Sun May 05 17:32:37 +0000 2019,john_m_kelly,so ticks are the enemy we never knew we had bc of global warming does this mean possums will be the savior we never knew we needed just droves of vigilante possums overtaking earth and eating ticks sounds like the best possible outcome honestly,So ticks are the enemy we never knew we had bc of global warming... does this mean possums will be the savior we never knew we needed?? Just droves of vigilante possums overtaking earth and eating ticks sounds like the best possible outcome honestly,11,0,548,0.2575,0.5775,,"Cambridge, MA"
1125089785629028355,Sun May 05 17:28:02 +0000 2019,jacobjerickson,very saddened to hear of the death of theologian anne primavesi through colleagues at woman spirit ireland primavesi work is powerful in its contribution to the study of religion and ecology her work on gaia ecofeminism biodiversity and global warming indispensable peace,"Very saddened to hear of the death of theologian Anne Primavesi through colleagues at Woman Spirit Ireland. Primavesi’s work is powerful in its contribution to the study of religion and ecology—her work on Gaia, ecofeminism, biodiversity, and global warming indispensable. Peace.",5,0,2234,0.225,0.55,,"Dublin, Ireland | Minot, ND"
1125088707785166848,Sun May 05 17:23:45 +0000 2019,EcgoLC,you too cc raining here too and cold still not feeling that global warming even in may,@ccinthemiddle @Terri101092 @MonteDCantu @KKatMiss @RandallFox17 @FrankPayton13 @mcgregorgirl1 @Punkin682 @HappyCycler @jimbo_always @droidster3002 @JoeyNationalist @Larryputt @JohnBoo48476650 @SeeingRed02 @anne19brown @wink_nod @MSPOA @JimGagnon6 @dbritten7 @BigAL562 @CNS15141 @MrsGoodoz @SandraSBreen @MichaelsANewman @Trumponly @stand4flag @pwhitaker62 @the_amish_txtr @DogsBCool @BethellMarilyn @BeeepBeeeeep @admirathoria @J_man63 @Schulzy99223612 @TomDannunzio @David_MagaUSA @fightinirish109 @cherr_marina @_TheRealBecky1 @JeffT64676171 @misterdish69 @003a04f8c2054b7 @truthsearch1957 @IronSharpensIr4 @Solmemes1 @MarkTJay3 @BigTruck812 @LindaKing913 @chrismanack You too CC. Raining here too &amp; cold. Still not feeling that Global warming even in May! 😂,6,1,27083,-0.3,0.5,,United States
1125088491493367810,Sun May 05 17:22:54 +0000 2019,Limits2Growth,how is it possible that the optimal temperature for the planet is degrees above preindustrial levels and that damages from that level of warming would amount to under of global gdp when it would also be catastrophic to all life on earth,"‘How is it possible that the optimal temperature for the planet is 4 degrees above pre-industrial levels—and that damages from that level of warming would amount to under 10% of global GDP—when it would also be “catastrophic to all life on Earth”?’
https://t.co/HaCllhdnTd",15,12,1095,0.0,0.3666666666666667,,World3
1125087488077381632,Sun May 05 17:18:54 +0000 2019,maddyj15,spicy nuggets will end global warming,Spicy nuggets will end global warming,13,3,468,0.0,0.0,,
1125086557101334530,Sun May 05 17:15:12 +0000 2019,AGU_Eos,it is much easier to escape a heat wave on land than in the ocean the lack of thermal refugia in the ocean means marine life has nowhere to escape from rising sea temperatures by agu100 climatechange,"“It’s much easier to escape a heat wave on land than in the ocean,"" @pinskylab. The lack of thermal refugia in the ocean means marine life has nowhere to escape from rising sea temperatures.

By @theblondecoyote, #AGU100 #climatechange

https://t.co/XvauT8v3km https://t.co/RjvY43kMLd",13,13,10840,0.2,0.2,"AGU100, climatechange","Washington, D.C."
1125084207729057793,Sun May 05 17:05:52 +0000 2019,PricelessPontus,do you think global warming is bullshit,do you think global warming is bullshit?,9,0,1524,0.0,0.0,,"Leeds, England"
1125080823135236096,Sun May 05 16:52:25 +0000 2019,CharlesBurns11,canada has to get serious about reversing global warming and climate change green new deal for canada vote and for real action on the environment and a better fairer canada,Canada has to get serious about Reversing Global Warming &amp; Climate Change - Green New Deal For Canada Vote @NDP &amp; @theJagmeetSingh for Real Action on the Environment &amp; A Better Fairer Canada https://t.co/HwxAtikrWu,6,3,2321,0.04217171717171717,0.34520202020202023,,"Sunshine Coast, British Columbia, Canada"
1125080097420083200,Sun May 05 16:49:32 +0000 2019,caracaskid,this is disgusting people do not understand the impact of your paving proposal yet you try to ram this through our kids are facing the ravages of global warming and you say nothing about it and your plan will worsen not lessen traffic congestion wake up governor,@GovLarryHogan This is disgusting! People don’t understand the impact of your paving proposal yet you try to ram this through. Our kids are facing the ravages of global warming and you say nothing about it! And your plan will worsen not lessen traffic congestion. Wake up Governor!,11,1,418,-0.5,0.5,,
1125079764958576642,Sun May 05 16:48:13 +0000 2019,IvanPentchoukov,since the media only reports on global temperatures when they go up,"Since the media only reports on global temperatures when they go up...

https://t.co/zIrnRhgltP",13,10,9409,0.0,0.5,,New York City
1125079188585758720,Sun May 05 16:45:56 +0000 2019,jdbau,the only thing i can think of about climate change that is actually funny is that my phone sometimes autocorrects global warming to global ramen which is also a reflection of changes in my diet since moving to nyc,"The only thing I can think of about climate change that’s actually funny is that my phone sometimes autocorrects “global warming” to “global ramen”

(which is also a reflection of changes in my diet since moving to NYC)",11,0,259,0.0625,0.5,,"New York, NY"
1125078842123739137,Sun May 05 16:44:33 +0000 2019,StormSignalSA,bombshell audit of global warming data finds it riddled with errors the john mclean report vs,"@rln_nelson @stevenmosher @miked194765 @priscian @theOnionPirate @BubbasRanch @MacCutcheonD @ladyspat1 @TheClimateHawk @Andrewemcameron @EC_Kosters @glinch72 @RushhourP @AltUS_ARC @StorySlug @BardLackey @6lennybravo @IbachPeter @BradSchrag @gjcats @Stephen90045069 @heyeokah @Gerard_Veltman @81I2 @PAlterBoy1 @Paganliam @SteveSGoddard @1_TMF_ @JJCrosstrainers @luvscoconut @damianaswan @andyopel @SteveP34881829 @pcampbell001 @JKato3333 @JamesRider3 @EthonRaptor @BobGreene333 @henry5rex @Tangomitteckel @MedBennett @scottpw7 @SonOScrutinizer @caerbannog666 @corchem @DieterFrikadell @SonEsydeUp @ykrahs666 @audiF1 BOMBSHELL: Audit of global warming data finds it riddled with errors. https://t.co/FLLuzcNcPD 
The John McLean report vs @stevenmosher https://t.co/9yoK1tWrmG",7,4,2917,0.0,0.0,,South Africa
1125077658931535873,Sun May 05 16:39:51 +0000 2019,MikeLodato1,when it is convenient it is climate change or global warming when it is not convenient it is weather listen to eerts not politicians ceo or msm,"@CBCTheNational @RosieBarton @ChantalHbert @acoyne @andraydomise When it's convenient, it's climate change or global warming.
When it's not convenient, it's weather.
Listen to experts, not politicians, CEO's, or MSM.",5,2,98,0.0,0.0,,
1125075955393937410,Sun May 05 16:33:05 +0000 2019,planetshua,the way i had to write an essay for my english mock exam and mentioned women rights the gay ppl the transgender and non binary ppl global warming the youth needs to feel accepted and safe and even troye sivan ugh my mind,the way i had to write an essay for my english mock exam and mentioned women's rights the gay ppl the transgender and non binary ppl global warming the youth needs to feel accepted and safe and even troye sivan ugh.... my MIND https://t.co/bptOvsmcqo,6,0,1080,0.22916666666666669,0.27083333333333337,,♡ kim jonghyun ⋆ maddie ♡
